frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
235,0.235,0.88,1,0.194,0.096,0.004,-0.203,-0.129,0.0,0.006,0.0,0.0,0.032,0.128,0.10800000000000001,0.02,0.094,0.0,0.16599999999999998,0.318,0.0,0.262,0.0,0.0,0.0
236,0.236,0.93,1,0.181,0.081,-0.001,-0.193,-0.144,0.024,0.006,0.0,0.0,0.05600000000000001,0.156,0.128,0.044,0.10800000000000001,0.044,0.186,0.31,0.0,0.27599999999999997,0.0,0.0,0.0
237,0.237,0.93,1,0.185,0.079,0.012,-0.185,-0.146,0.024,0.0,0.0,0.0,0.096,0.198,0.11399999999999999,0.062,0.134,0.1,0.21400000000000002,0.318,0.0,0.308,0.0,0.0,0.0
238,0.238,0.93,1,0.182,0.084,0.025,-0.184,-0.129,0.024,0.0,0.0,0.0,0.126,0.194,0.098,0.088,0.158,0.182,0.21800000000000003,0.382,0.0,0.37,0.0,0.0,0.0
239,0.239,0.93,1,0.171,0.093,0.043,-0.181,-0.12,0.0,0.0,0.04,0.0,0.16,0.27799999999999997,0.06999999999999999,0.094,0.176,0.22799999999999998,0.2,0.38,0.032,0.388,0.016,0.0,0.0
240,0.24,0.93,1,0.145,0.127,0.061,-0.186,-0.115,0.0,0.0,0.057999999999999996,0.0,0.16399999999999998,0.33599999999999997,0.052000000000000005,0.06999999999999999,0.174,0.26,0.16399999999999998,0.352,0.05600000000000001,0.388,0.016,0.0,0.02
241,0.241,0.93,1,0.138,0.128,0.068,-0.185,-0.115,0.0,0.0,0.08399999999999999,0.0,0.16999999999999998,0.43,0.057999999999999996,0.057999999999999996,0.154,0.27799999999999997,0.13799999999999998,0.27799999999999997,0.074,0.346,0.016,0.0,0.02
242,0.242,0.88,1,0.13,0.149,0.071,-0.198,-0.116,0.0,0.0,0.064,0.0,0.124,0.47800000000000004,0.074,0.05,0.09,0.274,0.158,0.238,0.05600000000000001,0.284,0.0,0.034,0.022
243,0.243,0.88,1,0.134,0.131,0.039,-0.201,-0.134,0.016,0.0,0.086,0.0,0.078,0.522,0.10200000000000001,0.05,0.041999999999999996,0.21000000000000002,0.192,0.20400000000000001,0.05,0.176,0.0,0.094,0.02
244,0.244,0.88,1,0.142,0.115,0.015,-0.213,-0.148,0.041999999999999996,0.0,0.094,0.0,0.022,0.526,0.122,0.026000000000000002,0.0,0.132,0.25,0.19,0.066,0.098,0.0,0.192,0.02
245,0.245,0.88,1,0.155,0.11,0.012,-0.221,-0.159,0.076,0.0,0.10600000000000001,0.0,0.0,0.5,0.154,0.004,0.0,0.074,0.27799999999999997,0.21800000000000003,0.05600000000000001,0.066,0.004,0.256,0.018
246,0.246,0.98,1,0.168,0.096,0.008,-0.224,-0.168,0.10600000000000001,0.0,0.10600000000000001,0.0,0.0,0.472,0.18,0.0,0.0,0.094,0.32599999999999996,0.24,0.08,0.068,0.004,0.304,0.014000000000000002
247,0.247,0.98,1,0.159,0.097,-0.006,-0.222,-0.18,0.126,0.0,0.10400000000000001,0.0,0.0,0.47000000000000003,0.21400000000000002,0.0,0.0,0.10400000000000001,0.356,0.27,0.122,0.068,0.004,0.318,0.014000000000000002
248,0.248,0.98,1,0.165,0.088,-0.027,-0.225,-0.191,0.134,0.0,0.1,0.0,0.0,0.454,0.22799999999999998,0.0,0.0,0.098,0.376,0.268,0.13,0.074,0.0,0.33599999999999997,0.014000000000000002
249,0.249,0.98,1,0.189,0.078,-0.031,-0.22,-0.2,0.144,0.0,0.096,0.0,0.0,0.45199999999999996,0.248,0.0,0.0,0.11000000000000001,0.368,0.26,0.11599999999999999,0.068,0.0,0.36,0.0
250,0.25,0.98,1,0.178,0.069,-0.047,-0.22,-0.207,0.16599999999999998,0.01,0.1,0.0,0.0,0.446,0.27,0.0,0.0,0.122,0.354,0.254,0.04,0.05,0.0,0.42000000000000004,0.0
251,0.251,0.98,1,0.189,0.059,-0.057,-0.227,-0.214,0.192,0.01,0.096,0.0,0.0,0.44000000000000006,0.292,0.0,0.0,0.136,0.352,0.254,0.046,0.03,0.0,0.46399999999999997,0.0
252,0.252,0.98,1,0.192,0.058,-0.061,-0.227,-0.219,0.2,0.01,0.1,0.0,0.0,0.44400000000000006,0.292,0.0,0.0,0.13,0.33999999999999997,0.256,0.04,0.034,0.0,0.476,0.0
253,0.253,0.98,1,0.193,0.065,-0.053,-0.224,-0.217,0.192,0.0,0.098,0.0,0.0,0.45199999999999996,0.27,0.0,0.0,0.128,0.348,0.248,0.08199999999999999,0.036,0.0,0.43,0.0
254,0.254,0.98,1,0.181,0.069,-0.053,-0.218,-0.214,0.194,0.0,0.11200000000000002,0.002,0.0,0.46399999999999997,0.248,0.0,0.0,0.13999999999999999,0.344,0.266,0.08,0.04,0.0,0.4,0.0
255,0.255,0.98,1,0.189,0.062,-0.048,-0.216,-0.212,0.198,0.01,0.11599999999999999,0.008,0.0,0.484,0.22799999999999998,0.0,0.0,0.152,0.348,0.268,0.088,0.034,0.0,0.396,0.0
256,0.256,0.98,1,0.177,0.068,-0.044,-0.211,-0.208,0.194,0.01,0.126,0.008,0.0,0.47800000000000004,0.22599999999999998,0.0,0.0,0.16,0.364,0.274,0.086,0.057999999999999996,0.0,0.404,0.0
257,0.257,0.88,1,0.17,0.073,-0.043,-0.213,-0.205,0.186,0.014000000000000002,0.11200000000000002,0.006,0.0,0.438,0.21400000000000002,0.0,0.0,0.156,0.388,0.256,0.10800000000000001,0.078,0.0,0.4,0.0
258,0.258,0.88,1,0.167,0.066,-0.044,-0.213,-0.204,0.172,0.002,0.1,0.0,0.0,0.40599999999999997,0.22200000000000003,0.0,0.0,0.146,0.4,0.252,0.10200000000000001,0.08399999999999999,0.0,0.41,0.0
259,0.259,0.88,1,0.162,0.059,-0.044,-0.215,-0.203,0.16,0.002,0.072,0.0,0.0,0.358,0.2,0.0,0.0,0.148,0.392,0.242,0.10400000000000001,0.08,0.0,0.41200000000000003,0.0
260,0.26,0.88,1,0.158,0.06,-0.041,-0.214,-0.203,0.16399999999999998,0.03,0.074,0.0,0.0,0.33999999999999997,0.194,0.0,0.0,0.16399999999999998,0.36,0.23399999999999999,0.118,0.072,0.0,0.404,0.014000000000000002
261,0.261,0.88,1,0.154,0.071,-0.042,-0.209,-0.201,0.16599999999999998,0.06,0.05600000000000001,0.0,0.0,0.32999999999999996,0.20400000000000001,0.0,0.0,0.15,0.34199999999999997,0.22799999999999998,0.11200000000000002,0.052000000000000005,0.004,0.354,0.014000000000000002
262,0.262,0.98,1,0.152,0.05,-0.061,-0.203,-0.199,0.142,0.064,0.041999999999999996,0.0,0.0,0.33999999999999997,0.22400000000000003,0.0,0.0,0.126,0.302,0.194,0.06999999999999999,0.026000000000000002,0.034,0.312,0.014000000000000002
263,0.263,0.98,1,0.171,0.02,-0.083,-0.226,-0.205,0.08,0.034,0.014000000000000002,0.0,0.0,0.348,0.20800000000000002,0.0,0.0,0.152,0.21400000000000002,0.12,0.018,0.002,0.086,0.238,0.0
264,0.264,0.98,1,0.149,0.045,-0.054,-0.206,-0.193,0.038,0.02,0.01,0.0,0.0,0.322,0.182,0.002,0.0,0.22200000000000003,0.118,0.05600000000000001,0.0,0.002,0.10800000000000001,0.18,0.0
265,0.265,0.98,1,0.142,0.038,-0.056,-0.183,-0.179,0.014000000000000002,0.016,0.01,0.0,0.0,0.266,0.158,0.002,0.0,0.27,0.046,0.066,0.008,0.002,0.146,0.088,0.0
266,0.266,0.98,1,0.148,0.064,-0.015,-0.193,-0.149,0.014000000000000002,0.028000000000000004,0.01,0.0,0.0,0.22400000000000003,0.154,0.002,0.0,0.21400000000000002,0.022,0.098,0.008,0.0,0.15,0.054000000000000006,0.0
267,0.267,0.98,1,0.133,0.049,-0.019,-0.175,-0.148,0.016,0.012,0.024,0.0,0.0,0.184,0.128,0.0,0.0,0.144,0.022,0.13999999999999999,0.008,0.0,0.172,0.02,0.014000000000000002
268,0.268,0.98,1,0.165,0.106,-0.002,-0.168,-0.133,0.046,0.024,0.038,0.0,0.0,0.20600000000000002,0.096,0.0,0.0,0.10200000000000001,0.02,0.124,0.038,0.0,0.13999999999999999,0.03,0.12
269,0.269,0.98,1,0.137,0.147,-0.002,-0.16,-0.129,0.098,0.036,0.066,0.0,0.0,0.146,0.052000000000000005,0.0,0.0,0.092,0.02,0.122,0.048,0.0,0.10800000000000001,0.032,0.244
270,0.27,0.98,1,0.192,0.241,0.0,-0.14,-0.125,0.11000000000000001,0.036,0.078,0.0,0.0,0.136,0.018,0.0,0.0,0.05600000000000001,0.014000000000000002,0.1,0.05600000000000001,0.0,0.074,0.028000000000000004,0.368
271,0.271,0.98,1,0.166,0.265,0.008,-0.118,-0.125,0.09,0.024,0.092,0.0,0.0,0.098,0.0,0.0,0.0,0.02,0.004,0.066,0.02,0.0,0.062,0.022,0.366
272,0.272,0.98,1,0.128,0.179,0.016,-0.097,-0.133,0.036,0.0,0.098,0.0,0.0,0.13799999999999998,0.012,0.0,0.0,0.0,0.004,0.038,0.014000000000000002,0.0,0.036,0.018,0.298
273,0.273,0.98,1,0.098,0.151,0.022,-0.082,-0.137,0.008,0.0,0.092,0.0,0.0,0.15,0.012,0.0,0.0,0.0,0.002,0.006,0.014000000000000002,0.0,0.038,0.034,0.2
274,0.274,0.98,1,0.103,0.163,0.026,-0.07,-0.143,0.002,0.0,0.098,0.0,0.0,0.148,0.012,0.0,0.0,0.0,0.002,0.0,0.014000000000000002,0.0,0.026000000000000002,0.066,0.13
275,0.275,0.98,1,0.146,0.127,0.033,-0.057,-0.142,0.002,0.0,0.094,0.0,0.0,0.13799999999999998,0.002,0.0,0.0,0.0,0.002,0.0,0.016,0.0,0.026000000000000002,0.08399999999999999,0.09
276,0.276,0.98,1,0.133,0.131,0.036,-0.05,-0.145,0.002,0.0,0.096,0.0,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,0.008,0.012,0.008,0.0,0.012,0.126,0.068
277,0.277,0.98,1,0.114,0.137,0.037,-0.04,-0.149,0.004,0.0,0.10200000000000001,0.0,0.0,0.08,0.004,0.0,0.0,0.0,0.008,0.012,0.008,0.0,0.0,0.15,0.034
278,0.278,0.98,1,0.098,0.121,0.031,-0.031,-0.153,0.008,0.0,0.10800000000000001,0.0,0.0,0.05600000000000001,0.004,0.0,0.0,0.0,0.02,0.016,0.0,0.0,0.004,0.154,0.036
279,0.279,0.98,1,0.1,0.124,0.034,-0.032,-0.153,0.01,0.0,0.118,0.0,0.0,0.054000000000000006,0.006,0.0,0.0,0.0,0.014000000000000002,0.008,0.002,0.0,0.012,0.13799999999999998,0.024
280,0.28,0.98,1,0.092,0.134,0.032,-0.03,-0.154,0.024,0.0,0.11200000000000002,0.0,0.0,0.066,0.004,0.0,0.0,0.0,0.024,0.012,0.004,0.0,0.012,0.11000000000000001,0.03
281,0.281,0.98,1,0.087,0.136,0.034,-0.026,-0.154,0.041999999999999996,0.0,0.118,0.0,0.0,0.094,0.006,0.0,0.0,0.0,0.014000000000000002,0.008,0.022,0.0,0.01,0.11599999999999999,0.014000000000000002
282,0.282,0.98,1,0.097,0.132,0.041,-0.026,-0.155,0.052000000000000005,0.0,0.10800000000000001,0.0,0.0,0.092,0.004,0.0,0.0,0.0,0.032,0.002,0.04,0.0,0.006,0.1,0.006
283,0.283,0.98,1,0.082,0.128,0.047,-0.026,-0.154,0.05,0.0,0.11000000000000001,0.0,0.0,0.10400000000000001,0.002,0.0,0.0,0.0,0.024,0.0,0.046,0.0,0.006,0.094,0.0
284,0.284,0.98,1,0.071,0.139,0.049,-0.022,-0.153,0.03,0.0,0.10600000000000001,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.022,0.0,0.044,0.0,0.014000000000000002,0.076,0.0
285,0.285,0.98,1,0.063,0.144,0.048,-0.021,-0.147,0.016,0.0,0.10600000000000001,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.014000000000000002,0.006,0.024,0.0,0.026000000000000002,0.088,0.0
286,0.286,0.98,1,0.049,0.142,0.059,0.001,-0.14,0.002,0.0,0.11399999999999999,0.0,0.0,0.062,0.0,0.008,0.0,0.0,0.014000000000000002,0.006,0.016,0.0,0.026000000000000002,0.062,0.018
287,0.287,0.98,1,0.023,0.154,0.054,0.044,-0.124,0.0,0.0,0.126,0.0,0.0,0.062,0.0,0.01,0.0,0.0,0.016,0.006,0.0,0.0,0.018,0.038,0.064
288,0.288,0.98,1,0.014,0.168,0.049,0.074,-0.112,0.0,0.0,0.15,0.0,0.0,0.08399999999999999,0.0,0.024,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.10400000000000001
289,0.289,0.98,1,0.001,0.145,0.039,0.077,-0.106,0.0,0.0,0.16999999999999998,0.0,0.0,0.054000000000000006,0.01,0.054000000000000006,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.11399999999999999
290,0.29,0.98,1,-0.012,0.168,0.044,0.092,-0.091,0.0,0.0,0.18,0.0,0.0,0.041999999999999996,0.028000000000000004,0.08,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.1
291,0.291,0.93,1,-0.018,0.167,0.038,0.107,-0.085,0.0,0.0,0.2,0.0,0.0,0.012,0.048,0.124,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.09
292,0.292,0.93,1,-0.002,0.176,0.056,0.123,-0.046,0.0,0.0,0.22000000000000003,0.0,0.0,0.02,0.068,0.128,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.072
293,0.293,0.93,1,-0.024,0.165,0.04,0.106,-0.032,0.0,0.0,0.24,0.0,0.0,0.008,0.09,0.13999999999999999,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.046
294,0.294,0.93,1,-0.031,0.161,0.036,0.098,-0.021,0.004,0.0,0.252,0.0,0.0,0.03,0.098,0.12,0.0,0.0,0.174,0.022,0.0,0.0,0.0,0.002,0.02
295,0.295,0.93,1,-0.036,0.153,0.028,0.099,-0.012,0.006,0.0,0.26,0.0,0.0,0.032,0.11599999999999999,0.124,0.0,0.0,0.186,0.036,0.0,0.0,0.0,0.002,0.02
296,0.296,0.93,1,-0.022,0.161,0.028,0.101,-0.009,0.006,0.002,0.266,0.0,0.0,0.038,0.12,0.13799999999999998,0.0,0.0,0.184,0.08199999999999999,0.0,0.0,0.0,0.004,0.012
297,0.297,0.93,1,-0.024,0.155,0.023,0.099,-0.007,0.004,0.002,0.27,0.0,0.0,0.018,0.11399999999999999,0.13,0.0,0.0,0.186,0.08399999999999999,0.0,0.0,0.0,0.03,0.026000000000000002
298,0.298,0.93,1,-0.022,0.154,0.021,0.097,-0.005,0.002,0.002,0.25,0.0,0.0,0.01,0.094,0.10800000000000001,0.0,0.0,0.16599999999999998,0.10200000000000001,0.0,0.0,0.0,0.074,0.026000000000000002
299,0.299,0.93,1,-0.023,0.145,0.02,0.102,-0.005,0.002,0.0,0.23199999999999998,0.0,0.0,0.004,0.066,0.074,0.0,0.0,0.154,0.11200000000000002,0.0,0.002,0.0,0.10200000000000001,0.026000000000000002
300,0.3,0.98,1,0.007,0.152,0.031,0.103,-0.003,0.0,0.0,0.2,0.0,0.0,0.004,0.062,0.05,0.0,0.0,0.174,0.152,0.0,0.002,0.0,0.10200000000000001,0.014000000000000002
301,0.301,0.93,1,-0.002,0.145,0.028,0.113,-0.001,0.002,0.0,0.198,0.0,0.0,0.0,0.038,0.028000000000000004,0.0,0.0,0.144,0.19,0.0,0.002,0.0,0.128,0.026000000000000002
302,0.302,0.93,1,0.003,0.159,0.051,0.114,0.005,0.01,0.0,0.198,0.016,0.0,0.0,0.036,0.012,0.0,0.0,0.10600000000000001,0.21600000000000003,0.0,0.0,0.0,0.18,0.052000000000000005
303,0.303,0.93,1,-0.001,0.153,0.046,0.114,0.007,0.02,0.0,0.20800000000000002,0.018,0.0,0.0,0.03,0.006,0.0,0.0,0.044,0.21800000000000003,0.0,0.0,0.0,0.246,0.072
304,0.304,0.93,1,-0.006,0.147,0.046,0.12,0.005,0.032,0.008,0.20600000000000002,0.034,0.0,0.0,0.046,0.002,0.0,0.0,0.048,0.22000000000000003,0.0,0.0,0.0,0.242,0.096
305,0.305,0.93,1,-0.015,0.148,0.044,0.124,0.005,0.074,0.01,0.21000000000000002,0.018,0.0,0.032,0.048,0.0,0.0,0.0,0.08399999999999999,0.182,0.0,0.0,0.0,0.16,0.16799999999999998
306,0.306,0.93,1,0.032,0.164,0.047,0.101,-0.006,0.132,0.026000000000000002,0.184,0.016,0.0,0.032,0.04,0.0,0.0,0.0,0.10600000000000001,0.15,0.0,0.0,0.0,0.1,0.304
307,0.307,0.98,1,0.02,0.264,0.042,0.064,-0.022,0.144,0.018,0.134,0.0,0.0,0.032,0.018,0.0,0.0,0.0,0.086,0.11200000000000002,0.0,0.0,0.014000000000000002,0.06,0.438
308,0.308,0.98,1,0.049,0.262,0.027,0.034,-0.067,0.094,0.016,0.08199999999999999,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.034,0.068,0.0,0.0,0.014000000000000002,0.06,0.446
309,0.309,0.98,1,0.067,0.197,0.041,0.035,-0.088,0.026000000000000002,0.0,0.068,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.024,0.034,0.0,0.0,0.014000000000000002,0.03,0.346
310,0.31,0.98,1,0.005,0.181,0.051,0.032,-0.102,0.0,0.0,0.088,0.0,0.0,0.004,0.0,0.004,0.0,0.0,0.036,0.01,0.0,0.0,0.0,0.026000000000000002,0.21800000000000003
311,0.311,0.98,1,0.003,0.187,0.063,0.024,-0.109,0.0,0.0,0.096,0.0,0.0,0.022,0.0,0.004,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.057999999999999996,0.156
312,0.312,0.98,1,0.018,0.187,0.065,0.021,-0.117,0.0,0.0,0.09,0.0,0.0,0.041999999999999996,0.0,0.0,0.0,0.0,0.028000000000000004,0.014000000000000002,0.0,0.0,0.0,0.074,0.134
313,0.313,0.98,1,0.043,0.147,0.055,0.014,-0.118,0.0,0.0,0.088,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.034,0.016,0.0,0.0,0.0,0.052000000000000005,0.10400000000000001
314,0.314,0.98,1,0.045,0.152,0.056,0.007,-0.119,0.0,0.0,0.092,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.048,0.038,0.0,0.0,0.004,0.022,0.096
315,0.315,0.98,1,0.036,0.146,0.054,0.001,-0.118,0.0,0.0,0.11200000000000002,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.062,0.05600000000000001,0.0,0.0,0.004,0.018,0.066
316,0.316,0.98,1,0.035,0.135,0.052,-0.004,-0.12,0.0,0.0,0.10400000000000001,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.062,0.066,0.0,0.0,0.004,0.032,0.05
317,0.317,0.98,1,0.036,0.142,0.049,-0.013,-0.12,0.0,0.0,0.094,0.0,0.0,0.11599999999999999,0.0,0.0,0.0,0.0,0.048,0.072,0.0,0.0,0.0,0.046,0.024
318,0.318,0.98,1,0.023,0.147,0.049,-0.02,-0.118,0.0,0.0,0.086,0.0,0.0,0.11200000000000002,0.0,0.0,0.0,0.0,0.054000000000000006,0.088,0.0,0.0,0.0,0.048,0.016
319,0.319,0.98,1,0.046,0.14,0.053,-0.024,-0.117,0.0,0.0,0.094,0.0,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,0.054000000000000006,0.10800000000000001,0.0,0.0,0.0,0.054000000000000006,0.012
320,0.32,0.98,1,0.049,0.144,0.051,-0.025,-0.118,0.0,0.0,0.11000000000000001,0.0,0.0,0.10200000000000001,0.0,0.0,0.0,0.0,0.064,0.11599999999999999,0.0,0.0,0.0,0.064,0.0
321,0.321,0.98,1,0.051,0.137,0.053,-0.024,-0.117,0.0,0.0,0.10600000000000001,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.064,0.092,0.01,0.0,0.0,0.06,0.012
322,0.322,0.98,1,0.052,0.132,0.052,-0.025,-0.117,0.0,0.0,0.10600000000000001,0.0,0.0,0.10400000000000001,0.0,0.0,0.0,0.0,0.057999999999999996,0.072,0.01,0.0,0.0,0.068,0.026000000000000002
323,0.323,0.98,1,0.05,0.127,0.052,-0.023,-0.116,0.0,0.0,0.10600000000000001,0.0,0.0,0.11200000000000002,0.0,0.0,0.0,0.0,0.046,0.05600000000000001,0.01,0.0,0.0,0.066,0.026000000000000002
324,0.324,0.98,1,0.074,0.12,0.05,-0.023,-0.118,0.0,0.0,0.11200000000000002,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.038,0.062,0.0,0.0,0.0,0.08399999999999999,0.014000000000000002
325,0.325,0.98,1,0.056,0.117,0.046,-0.027,-0.118,0.002,0.0,0.118,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.038,0.06,0.0,0.0,0.0,0.08199999999999999,0.002
326,0.326,0.98,1,0.047,0.115,0.045,-0.027,-0.116,0.002,0.0,0.11000000000000001,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.03,0.057999999999999996,0.0,0.0,0.002,0.08199999999999999,0.002
327,0.327,0.98,1,0.065,0.118,0.047,-0.026,-0.115,0.01,0.0,0.10200000000000001,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.026000000000000002,0.064,0.0,0.0,0.002,0.08199999999999999,0.002
328,0.328,0.98,1,0.062,0.119,0.045,-0.03,-0.114,0.01,0.0,0.08,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.026000000000000002,0.066,0.0,0.0,0.004,0.074,0.0
329,0.329,0.98,1,0.062,0.121,0.046,-0.03,-0.113,0.018,0.0,0.076,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.036,0.06,0.0,0.0,0.002,0.078,0.0
330,0.33,0.98,1,0.088,0.113,0.049,-0.027,-0.115,0.02,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.036,0.0,0.0,0.002,0.08199999999999999,0.0
331,0.331,0.98,1,0.09,0.115,0.048,-0.026,-0.115,0.034,0.0,0.086,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.048,0.024,0.004,0.0,0.014000000000000002,0.10600000000000001,0.006
332,0.332,0.98,1,0.086,0.109,0.046,-0.026,-0.115,0.06,0.0,0.092,0.0,0.0,0.034,0.0,0.012,0.0,0.0,0.06,0.026000000000000002,0.004,0.0,0.05,0.154,0.006
333,0.333,0.98,1,0.05,0.11,0.045,-0.024,-0.113,0.06999999999999999,0.0,0.08399999999999999,0.0,0.0,0.062,0.0,0.016,0.0,0.0,0.05600000000000001,0.026000000000000002,0.008,0.0,0.098,0.192,0.006
334,0.334,0.98,1,0.052,0.103,0.036,-0.024,-0.112,0.072,0.0,0.088,0.0,0.0,0.096,0.0,0.016,0.0,0.0,0.046,0.016,0.004,0.0,0.142,0.244,0.0
335,0.335,0.98,1,0.053,0.112,0.031,-0.028,-0.113,0.076,0.0,0.10200000000000001,0.0,0.0,0.11399999999999999,0.0,0.004,0.0,0.0,0.02,0.002,0.004,0.0,0.23199999999999998,0.282,0.0
336,0.336,0.98,1,0.065,0.108,0.042,-0.036,-0.108,0.086,0.0,0.128,0.0,0.0,0.11599999999999999,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.3,0.366,0.0
337,0.337,0.98,1,0.062,0.106,0.047,-0.04,-0.108,0.098,0.0,0.156,0.004,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.42000000000000004,0.006
338,0.338,0.98,1,0.08,0.105,0.055,-0.041,-0.105,0.09,0.0,0.18,0.004,0.0,0.11399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.472,0.018
339,0.339,0.98,1,0.063,0.11,0.066,-0.04,-0.107,0.088,0.0,0.20800000000000002,0.004,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.48200000000000004,0.03
340,0.34,0.98,1,0.088,0.12,0.07,-0.036,-0.106,0.09,0.0,0.22999999999999998,0.002,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0.496,0.024
341,0.341,0.98,1,0.07,0.12,0.074,-0.035,-0.106,0.096,0.0,0.23199999999999998,0.002,0.004,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40199999999999997,0.504,0.02
342,0.342,0.98,1,0.069,0.119,0.074,-0.033,-0.104,0.10600000000000001,0.0,0.21600000000000003,0.002,0.008,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.524,0.008
343,0.343,0.98,1,0.069,0.136,0.07,-0.026,-0.105,0.124,0.0,0.20400000000000001,0.0,0.008,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40800000000000003,0.544,0.008
344,0.344,0.98,1,0.07,0.132,0.065,-0.023,-0.102,0.128,0.0,0.198,0.0,0.004,0.088,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.392,0.54,0.006
345,0.345,0.98,1,0.064,0.128,0.068,-0.021,-0.1,0.13999999999999999,0.0,0.20400000000000001,0.0,0.004,0.078,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.422,0.53,0.02
346,0.346,0.98,1,0.058,0.12,0.06,-0.016,-0.101,0.134,0.0,0.192,0.0,0.006,0.057999999999999996,0.0,0.014000000000000002,0.0,0.002,0.0,0.0,0.0,0.0,0.46399999999999997,0.554,0.02
347,0.347,0.98,1,0.055,0.124,0.061,-0.02,-0.096,0.142,0.0,0.192,0.0,0.006,0.068,0.0,0.016,0.0,0.0,0.0,0.0,0.012,0.0,0.496,0.596,0.014000000000000002
348,0.348,0.98,1,0.055,0.117,0.053,-0.022,-0.097,0.146,0.0,0.19,0.006,0.014000000000000002,0.098,0.0,0.04,0.0,0.024,0.0,0.0,0.03,0.0,0.488,0.636,0.0
349,0.349,0.98,1,0.073,0.126,0.056,-0.021,-0.095,0.158,0.0,0.194,0.008,0.024,0.146,0.0,0.034,0.0,0.044,0.0,0.0,0.03,0.0,0.46399999999999997,0.636,0.01
350,0.35,0.98,1,0.071,0.127,0.055,-0.022,-0.095,0.16,0.0,0.18,0.01,0.041999999999999996,0.136,0.0,0.046,0.0,0.076,0.0,0.0,0.038,0.0,0.46399999999999997,0.63,0.024
351,0.351,0.98,1,0.067,0.123,0.051,-0.018,-0.094,0.156,0.0,0.16599999999999998,0.008,0.046,0.132,0.0,0.05,0.0,0.074,0.0,0.0,0.02,0.0,0.47800000000000004,0.628,0.036
352,0.352,0.98,1,0.055,0.119,0.048,-0.019,-0.094,0.144,0.0,0.16999999999999998,0.02,0.05,0.13799999999999998,0.0,0.068,0.0,0.09,0.0,0.0,0.041999999999999996,0.0,0.496,0.634,0.05
353,0.353,0.98,1,0.063,0.118,0.048,-0.021,-0.094,0.13999999999999999,0.0,0.18,0.018,0.05600000000000001,0.156,0.0,0.08199999999999999,0.0,0.092,0.0,0.0,0.032,0.0,0.508,0.644,0.05
354,0.354,0.98,1,0.061,0.122,0.048,-0.02,-0.095,0.13,0.0,0.198,0.014000000000000002,0.06,0.154,0.0,0.064,0.0,0.096,0.0,0.0,0.052000000000000005,0.0,0.518,0.654,0.054000000000000006
355,0.355,0.98,1,0.064,0.121,0.049,-0.021,-0.095,0.11399999999999999,0.0,0.202,0.0,0.072,0.144,0.0,0.038,0.0,0.096,0.0,0.0,0.041999999999999996,0.0,0.532,0.658,0.048
