frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
303,0.303,0.93,1,0.0,0.0,0.0,0.0,0.0,0.03656599,4.127369e-08,0.1796756,0.04382246,0.06785028,0.0749217,0.07641817,0.06447168,0.06601048,0.05149934,0.03478975,0.04826218,0.08139709,0.01262064,0.051904,0.0788046,0.0
304,0.304,0.93,1,0.0,0.0,0.0,0.0,0.0,0.03650277,4.010241e-08,0.1816815,0.043726,0.06726886,0.07578225,0.07659094,0.06672031,0.0660243,0.05146796,0.03517302,0.05036087,0.08113799,0.01249681,0.05323216,0.07888897,0.0
305,0.305,0.93,1,0.0,0.0,0.0,0.0,0.0,0.03642124,3.87569e-08,0.1805731,0.04365871,0.06674889,0.07637233,0.07669555,0.07022887,0.06591826,0.05143199,0.03532277,0.05256762,0.0804392,0.0123528,0.05488791,0.07897305,0.0
306,0.306,0.93,1,0.0,0.0,0.0,0.0,0.0,0.03633918,3.758332e-08,0.1815654,0.04358392,0.06638019,0.07659566,0.07681531,0.07530355,0.06553318,0.05138893,0.03556638,0.05424076,0.07990426,0.01213535,0.05851349,0.07916306,0.0
307,0.307,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03629158,3.65126e-08,0.1819142,0.04353548,0.06599289,0.07675988,0.07690237,0.07913208,0.0655005,0.05135296,0.03568973,0.05642809,0.07901678,0.01193695,0.06103251,0.07925134,0.0
308,0.308,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03625116,3.54852e-08,0.181944,0.0435164,0.06564604,0.07693904,0.07691596,0.08473773,0.0659305,0.05130977,0.03554236,0.05809904,0.07803734,0.01172356,0.06347194,0.07925456,0.0
309,0.309,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03616379,3.463738e-08,0.1779847,0.04344967,0.06565553,0.07678661,0.07684251,0.08480254,0.06671294,0.05128125,0.03553361,0.05924382,0.0776347,0.01151485,0.06567607,0.07925926,0.0
310,0.31,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03609216,3.398994e-08,0.1752692,0.04344947,0.06547493,0.07650425,0.07679781,0.08515444,0.06603179,0.05124588,0.03542629,0.06348661,0.07720581,0.01134682,0.06734543,0.07926007,0.0
311,0.311,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03601399,3.321342e-08,0.1711106,0.04348319,0.06532682,0.07624152,0.076724,0.0852141,0.0660259,0.05122992,0.03535417,0.06447562,0.07632499,0.01118383,0.06871779,0.07923622,0.0
312,0.312,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03594133,3.25433e-08,0.1669711,0.04354456,0.06511506,0.07597509,0.07664845,0.08664028,0.06591477,0.0512122,0.03527859,0.06612708,0.07550117,0.01098618,0.06984935,0.07920992,0.0
313,0.313,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03587013,3.181752e-08,0.1629698,0.04356354,0.06503521,0.07607014,0.07658204,0.08670762,0.06574595,0.05119411,0.03503419,0.06766205,0.07480898,0.01079825,0.07136416,0.07913864,0.0
314,0.314,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03583268,3.103294e-08,0.1589382,0.04347554,0.06504969,0.07590059,0.07651972,0.08739022,0.06539913,0.05115501,0.03481553,0.06938986,0.07414878,0.01065486,0.07381437,0.07909553,0.0
315,0.315,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03583595,3.049967e-08,0.1552486,0.04333754,0.0650434,0.07597219,0.07647266,0.0869695,0.06526805,0.05115393,0.03466599,0.06860013,0.07323328,0.01056824,0.07368247,0.07919392,0.0
316,0.316,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03581934,3.016257e-08,0.151908,0.04320408,0.06479458,0.07750347,0.07640801,0.08547954,0.06652632,0.05119477,0.03522012,0.06665799,0.07242247,0.01052109,0.07243078,0.07949423,0.0
317,0.317,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03583561,2.995127e-08,0.1512482,0.04308755,0.06453548,0.0796346,0.07634175,0.0841108,0.0658299,0.05116675,0.03490432,0.06461999,0.07141451,0.01074037,0.07038377,0.07974762,0.0
318,0.318,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03581288,3.034094e-08,0.1515725,0.04300361,0.06465836,0.08011173,0.07627935,0.08242104,0.06464316,0.05116525,0.03450087,0.06271475,0.07052459,0.01147497,0.06840519,0.08010907,0.0
319,0.319,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03572632,2.966283e-08,0.1508447,0.04291248,0.06491799,0.08180439,0.076216,0.08089562,0.0638047,0.05122646,0.03414655,0.06091323,0.06978439,0.01296517,0.06641276,0.08034135,0.0
320,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03569564,2.906797e-08,0.1486046,0.04279672,0.06445713,0.08240505,0.07615568,0.07922303,0.06361302,0.05126556,0.03373589,0.05919991,0.06925304,0.0156792,0.06464144,0.08030719,0.0
321,0.321,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03573043,2.886511e-08,0.1459825,0.04268759,0.06388397,0.08265267,0.0760984,0.07751591,0.0634418,0.05132369,0.0333588,0.05765877,0.06852151,0.01802187,0.06296345,0.08027149,0.0
322,0.322,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03576411,2.873296e-08,0.1437911,0.04258574,0.06327835,0.08265028,0.0760437,0.07582779,0.06328505,0.05132393,0.03305717,0.05607351,0.06777868,0.01930001,0.06116793,0.08045338,0.0
323,0.323,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03575907,2.852335e-08,0.1421593,0.04249318,0.06271601,0.08223736,0.07599182,0.07421424,0.06249699,0.05139185,0.03280701,0.05458344,0.06710964,0.02045781,0.05952902,0.08066506,0.0
324,0.324,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03575791,2.848112e-08,0.1422964,0.04240989,0.0622393,0.08205431,0.07594268,0.07271417,0.06140644,0.05144372,0.03251385,0.05319526,0.06654853,0.02119291,0.05792331,0.08068933,0.0
325,0.325,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03573073,2.817616e-08,0.1431913,0.04232712,0.06183432,0.08152313,0.07589605,0.07127753,0.06014469,0.05146543,0.0321935,0.05186443,0.06595043,0.02250857,0.0563876,0.08067776,0.0
326,0.326,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03569664,2.789901e-08,0.1441718,0.04224256,0.06160961,0.08163712,0.07585238,0.06993988,0.05889707,0.05151096,0.03186284,0.05066175,0.06534315,0.02387168,0.05495615,0.08086564,0.0
327,0.327,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03562874,2.762416e-08,0.1451052,0.04217962,0.06169992,0.08191238,0.07581057,0.06863136,0.05789087,0.05157582,0.03158121,0.04947723,0.06493277,0.02536774,0.0536736,0.08097821,0.0
328,0.328,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03558716,2.766456e-08,0.1440938,0.04212121,0.06173151,0.08169029,0.07577147,0.06741118,0.05682745,0.05159548,0.03130884,0.04830588,0.06458154,0.02579857,0.05247692,0.08098233,0.0
329,0.329,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03555419,2.743796e-08,0.1420472,0.04208512,0.06151235,0.08111896,0.07573586,0.06623744,0.05573832,0.05157035,0.03104863,0.04719045,0.06420952,0.02606797,0.05132685,0.08099304,0.0
330,0.33,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03550139,2.722308e-08,0.1407574,0.04205701,0.06132089,0.08061725,0.07570092,0.06514364,0.05476989,0.05155284,0.03081383,0.04613271,0.06396022,0.0266255,0.05023871,0.0810258,0.0
331,0.331,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03545583,2.685072e-08,0.1389888,0.04203705,0.06117497,0.08007762,0.07566844,0.06413885,0.05394914,0.05151672,0.03057479,0.04513024,0.0636493,0.02707264,0.04917587,0.08100437,0.0
332,0.332,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0354524,2.669029e-08,0.1369648,0.04201833,0.06095553,0.07948495,0.07563682,0.06315925,0.05319523,0.05148933,0.03036079,0.0441738,0.06353919,0.02706337,0.04823736,0.08095332,0.0
333,0.333,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03544777,2.66947e-08,0.1351818,0.04199968,0.06076032,0.07889749,0.07560675,0.06224688,0.05239066,0.05146041,0.0301745,0.04326895,0.06338118,0.02750093,0.0473259,0.08091006,0.0
334,0.334,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03548418,2.666275e-08,0.1333964,0.04198075,0.0605909,0.07821821,0.07557902,0.06136529,0.0515689,0.05142869,0.02998997,0.04240948,0.06323449,0.0275812,0.04647807,0.0808534,0.0
335,0.335,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03550901,2.656021e-08,0.1316384,0.04196116,0.06040746,0.07746051,0.07555246,0.06050708,0.05074426,0.05139338,0.02981475,0.04158776,0.06303597,0.02743879,0.04563767,0.08080865,0.0
336,0.336,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03552466,2.64991e-08,0.130329,0.04197005,0.06021333,0.07674823,0.07552753,0.05972793,0.0499996,0.05136169,0.02964795,0.04080388,0.06279982,0.02758327,0.04489971,0.08076444,0.0
337,0.337,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03553592,2.648931e-08,0.1286829,0.04196783,0.06008174,0.07598519,0.07550393,0.0589994,0.04930545,0.05132989,0.02949451,0.04005232,0.06260663,0.02743893,0.04414851,0.08075438,0.0
338,0.338,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0355506,2.68172e-08,0.1273583,0.04199248,0.05989292,0.0751773,0.07548238,0.05826039,0.0487988,0.05129252,0.02935386,0.03933433,0.06247032,0.02682598,0.04347946,0.08073575,0.0
339,0.339,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0355528,2.704383e-08,0.1261745,0.0420033,0.05974128,0.07440018,0.07546166,0.05756469,0.04831243,0.05125725,0.02923206,0.03866355,0.06245347,0.02617078,0.04287046,0.08067442,0.0
340,0.34,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03553348,2.786083e-08,0.1243577,0.04202021,0.05983962,0.07355226,0.07544321,0.0569482,0.04775768,0.05121712,0.02910596,0.03815974,0.06263797,0.02599983,0.04248786,0.08057304,0.0
341,0.341,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03549542,2.837066e-08,0.1224586,0.04205319,0.05988791,0.07268277,0.07542734,0.0563209,0.04728439,0.05118371,0.02898758,0.03773466,0.06277525,0.02547214,0.04201642,0.08045362,0.0
342,0.342,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03550217,2.94562e-08,0.120349,0.04208731,0.05968993,0.07200947,0.07541423,0.05572439,0.04671503,0.05117191,0.02887215,0.03729209,0.06281947,0.02480463,0.04157883,0.08036248,0.0
343,0.343,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03553184,3.130442e-08,0.1184079,0.04211445,0.05943052,0.0715705,0.07540088,0.05514945,0.04605354,0.05116325,0.02876386,0.03673566,0.06330229,0.02427535,0.0416793,0.08022843,0.0
344,0.344,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03567403,3.361097e-08,0.1165491,0.04208402,0.0592263,0.07168706,0.07539036,0.05461439,0.04537306,0.05116279,0.02864319,0.03620633,0.06330411,0.02396159,0.04902541,0.08028828,0.0
345,0.345,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03579162,3.789349e-08,0.1149174,0.04210252,0.05901508,0.07281259,0.0753803,0.05408173,0.04483033,0.05118028,0.02855157,0.03569619,0.06368057,0.02331165,0.06131035,0.08160616,0.0
346,0.346,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03598342,4.214718e-08,0.1132711,0.04210156,0.0588199,0.07610743,0.07536859,0.05356984,0.04444776,0.05115516,0.02845456,0.03521937,0.06386057,0.0228806,0.0874581,0.08636444,0.0
347,0.347,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0361633,4.377255e-08,0.1115352,0.04208822,0.05862543,0.07953804,0.07535776,0.05304484,0.04467779,0.05112635,0.02841849,0.03475912,0.06354021,0.02234093,0.1113935,0.09012931,0.0
348,0.348,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03644319,4.430236e-08,0.1098973,0.0420771,0.05848286,0.08690232,0.07535266,0.05257668,0.04437444,0.05110676,0.02832354,0.03433476,0.06347708,0.02181399,0.1533064,0.0966081,0.0
349,0.349,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03658132,4.305873e-08,0.1082868,0.04210741,0.05824202,0.08875528,0.07534311,0.05212696,0.0439384,0.05109431,0.02825253,0.03392,0.06356619,0.02163848,0.1970961,0.1017651,0.0
350,0.35,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03676503,4.191555e-08,0.1069212,0.04217119,0.05796983,0.08886468,0.07535405,0.0517587,0.04319847,0.05109368,0.02815753,0.03359656,0.06387785,0.02135689,0.238621,0.1086459,0.0
351,0.351,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03678725,4.047025e-08,0.105681,0.04236436,0.05769725,0.08948919,0.07535449,0.05139585,0.04246722,0.05106271,0.02802383,0.03325544,0.0644699,0.02075593,0.2779983,0.1125483,0.0
352,0.352,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03672237,3.899734e-08,0.1046394,0.04252755,0.05738242,0.08953342,0.07537902,0.05104651,0.04176839,0.05103137,0.02789864,0.03291045,0.06447096,0.02012532,0.315339,0.1162612,0.0
353,0.353,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0366602,3.770898e-08,0.1034524,0.04268862,0.05711792,0.08980682,0.07537583,0.05070267,0.04117079,0.05100073,0.02779014,0.03255805,0.0644153,0.01950609,0.3507485,0.1191171,0.0
354,0.354,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0366199,3.645714e-08,0.1022654,0.04288968,0.05691409,0.09009998,0.07536554,0.05036947,0.04064231,0.0509735,0.02770581,0.03228645,0.06477854,0.0189743,0.3843269,0.1239084,0.0
355,0.355,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03653987,3.51376e-08,0.1015284,0.04306966,0.05679008,0.09252919,0.07535456,0.0500837,0.04042559,0.05094994,0.02761792,0.03240431,0.06493083,0.01837199,0.4161685,0.1266123,0.0
356,0.356,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03644546,3.396456e-08,0.1006422,0.04314465,0.0566466,0.0928984,0.07534098,0.04979785,0.04002416,0.05092329,0.02753259,0.03230229,0.06702694,0.01777584,0.4463633,0.1301989,0.0
357,0.357,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03638666,3.336397e-08,0.09966961,0.04316447,0.05658071,0.09523719,0.07532876,0.04954854,0.03982198,0.05089916,0.02746496,0.03253502,0.06812536,0.01727381,0.4749965,0.1342283,0.0
358,0.358,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03637501,3.28426e-08,0.09856819,0.0432596,0.0563778,0.09606173,0.07531555,0.04930358,0.03988738,0.05087918,0.02743536,0.03260609,0.06953122,0.01676947,0.5021489,0.1395337,0.0
359,0.359,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03640011,3.210736e-08,0.09752111,0.04339761,0.05617459,0.09600358,0.0753039,0.0490846,0.04000645,0.05086964,0.0274129,0.0325461,0.07292491,0.01629976,0.5278969,0.1433529,0.0
360,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03643649,3.119942e-08,0.09657767,0.04351814,0.0560335,0.09612389,0.07529338,0.04886916,0.03996218,0.05086076,0.0274066,0.03245272,0.07775308,0.0158225,0.5523133,0.146672,0.0
361,0.361,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03644082,3.022405e-08,0.09578332,0.0436641,0.05594817,0.09719063,0.07528466,0.04865444,0.04012894,0.05084855,0.02738869,0.03254151,0.08164576,0.01536431,0.5754669,0.148315,0.0
362,0.362,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03641349,2.928105e-08,0.0949868,0.04371634,0.05582431,0.0969943,0.07527748,0.04849388,0.04050841,0.05083106,0.02738567,0.03267953,0.08714831,0.01491204,0.5974231,0.1503607,0.0
363,0.363,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03637502,2.83507e-08,0.09431795,0.04382955,0.05568361,0.09653523,0.07526921,0.04833855,0.0410366,0.05081637,0.02736053,0.03283697,0.09574036,0.01449541,0.6182437,0.1524031,0.0
364,0.364,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03630576,2.735106e-08,0.09364041,0.04388753,0.05554603,0.09624889,0.07526175,0.04824596,0.04211686,0.05080976,0.02734296,0.03287635,0.1048102,0.01408365,0.6379875,0.155235,0.0
365,0.365,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0362566,2.655063e-08,0.09289488,0.04394884,0.05538955,0.0953768,0.07525656,0.04812348,0.0429942,0.05080085,0.02730597,0.03272853,0.1130877,0.01369311,0.6567102,0.1587847,0.0
366,0.366,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03620256,2.586385e-08,0.09214246,0.04408728,0.05523638,0.09476998,0.07525238,0.04799414,0.04483204,0.05079656,0.02730284,0.03257056,0.1196907,0.01332548,0.6744646,0.1605956,0.0
367,0.367,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03615035,2.517646e-08,0.0914154,0.04417901,0.05507485,0.09428777,0.07524611,0.04791498,0.04708334,0.05079171,0.02726232,0.03239828,0.1261017,0.01295525,0.6913008,0.1630158,0.0
368,0.368,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03614262,2.487985e-08,0.09075563,0.04429714,0.05493102,0.09377871,0.07524119,0.04787445,0.05045572,0.05078686,0.02720316,0.03222052,0.1309885,0.01261316,0.7072662,0.1652388,0.0
369,0.369,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03610716,2.448418e-08,0.09013711,0.04435119,0.05477788,0.09286344,0.07523613,0.04776401,0.05343596,0.05079062,0.02713687,0.03207985,0.1343782,0.01228139,0.7224059,0.1664294,0.0
370,0.37,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03604429,2.424144e-08,0.08953818,0.04428063,0.05466928,0.09550297,0.07523309,0.04760922,0.05484105,0.05080175,0.0270826,0.03220744,0.1353149,0.01201266,0.7367626,0.1684015,0.0
371,0.371,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0360197,2.386073e-08,0.08894959,0.04423443,0.05454437,0.09738123,0.07522751,0.04744016,0.05582815,0.05082401,0.02703321,0.03225296,0.1357677,0.01175129,0.7503769,0.1726279,0.0
372,0.372,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03594575,2.34395e-08,0.08836939,0.0441517,0.0544704,0.09717181,0.07522323,0.04731129,0.05688097,0.05082794,0.02696946,0.03240858,0.1335832,0.01152151,0.7632869,0.1769242,0.0
373,0.373,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03587852,2.314843e-08,0.08783012,0.04407068,0.05443625,0.09807265,0.07521867,0.04719305,0.05793912,0.05084096,0.02690769,0.03255353,0.1313539,0.01129714,0.7755294,0.1803591,0.0
374,0.374,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03583157,2.277006e-08,0.08731245,0.0439833,0.05439768,0.09856177,0.07521437,0.04708252,0.05871662,0.05084592,0.02685302,0.03269836,0.1290541,0.01107276,0.7871386,0.184328,0.0
375,0.375,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03578949,2.242932e-08,0.08682532,0.04390527,0.05435938,0.09872976,0.07521015,0.04697334,0.05939474,0.050851,0.02680051,0.03281155,0.1268638,0.01086029,0.7981475,0.1881269,0.0
376,0.376,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03573394,2.218448e-08,0.08631968,0.04379632,0.05430522,0.09931109,0.07520478,0.04689912,0.05972884,0.05085287,0.02676565,0.03283881,0.1247073,0.01064858,0.808587,0.1933806,0.0
377,0.377,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03569558,2.186198e-08,0.08582885,0.04370531,0.05425703,0.09884164,0.07520117,0.04679478,0.05961848,0.05084916,0.02670351,0.03284843,0.1224193,0.01044059,0.8184866,0.1950123,0.0
378,0.378,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03564594,2.145382e-08,0.08533517,0.04359855,0.05417724,0.09813067,0.07519876,0.04674114,0.05979338,0.05085625,0.02666704,0.0327933,0.1200791,0.01022894,0.8278741,0.1960791,0.0
379,0.379,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03558047,2.117513e-08,0.08486648,0.04348815,0.05411533,0.09745675,0.07519493,0.04669967,0.05959259,0.05086337,0.02664902,0.03267508,0.1194482,0.0100625,0.8367762,0.1992888,0.0
380,0.38,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03551447,2.10373e-08,0.08442388,0.04342932,0.05407755,0.09640375,0.07519379,0.04661907,0.05958385,0.05087255,0.02663948,0.03261697,0.1176752,0.009892562,0.8452179,0.2022084,0.0
381,0.381,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03550898,2.070188e-08,0.08400574,0.0434299,0.05398441,0.09678368,0.07520705,0.04668257,0.05821642,0.05088193,0.02662683,0.03228787,0.1148804,0.009743838,0.853223,0.2058675,0.0
382,0.382,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03546659,2.034167e-08,0.08367127,0.04334886,0.05402408,0.1036698,0.07521061,0.04653734,0.05695203,0.05089029,0.02662285,0.03206233,0.1120255,0.009694222,0.8492679,0.2087939,0.0
383,0.383,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03581103,2.120425e-08,0.08337985,0.04324659,0.05401717,0.1082562,0.07520933,0.04644939,0.05578028,0.05090106,0.02663811,0.03181634,0.1093187,0.009742746,0.8174597,0.2145225,0.0
384,0.384,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03632891,2.555043e-08,0.083146,0.043147,0.05396463,0.1098472,0.07521351,0.04633706,0.0545908,0.05092548,0.0266834,0.03177382,0.107078,0.009715231,0.7850586,0.2086611,0.0
385,0.385,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03707749,3.150214e-08,0.08323277,0.04304599,0.05395482,0.1109847,0.0752078,0.04619539,0.05332561,0.05095636,0.02668754,0.03153805,0.1047936,0.009724105,0.7491278,0.2023917,0.0
386,0.386,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03794659,3.656804e-08,0.08374973,0.04295359,0.05396084,0.1115047,0.07520534,0.04605106,0.05208348,0.05096897,0.02670885,0.03134508,0.1025649,0.009999671,0.7177328,0.197195,0.0
387,0.387,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03820398,3.867462e-08,0.08458449,0.04289985,0.05404501,0.1125988,0.07520047,0.04595415,0.05091389,0.05098419,0.02674256,0.03117521,0.1002327,0.01000695,0.6826814,0.1911527,0.0
388,0.388,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0381633,3.784247e-08,0.08576861,0.04285477,0.05410569,0.1115275,0.07519428,0.04593955,0.0498354,0.05097704,0.02674244,0.03100632,0.09807914,0.01020477,0.6492609,0.1855637,0.0
389,0.389,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03805329,3.6662e-08,0.08733317,0.04278598,0.05423154,0.1104809,0.07519265,0.04643197,0.04877916,0.05097638,0.02682325,0.03090089,0.09601885,0.01060907,0.6177817,0.1804339,0.0
390,0.39,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0379525,3.548238e-08,0.08780441,0.04270509,0.05431763,0.1126365,0.0751923,0.04701564,0.04774878,0.0509657,0.02686129,0.03081018,0.09406142,0.01073097,0.5879029,0.1753657,0.0
391,0.391,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03788874,3.436978e-08,0.08804844,0.04262099,0.05436384,0.1132868,0.07519263,0.0474624,0.04676145,0.05095041,0.02686265,0.03068085,0.09216618,0.01085055,0.5592149,0.1705989,0.0
392,0.392,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03779512,3.350138e-08,0.08801051,0.0425376,0.0543417,0.1125296,0.07521261,0.04821842,0.04583793,0.05093184,0.02691037,0.03059615,0.09049148,0.01100104,0.5318878,0.1658934,0.0
393,0.393,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03781567,3.290065e-08,0.08802076,0.04246896,0.05432386,0.1109557,0.07521825,0.0483496,0.04496362,0.05091836,0.02701355,0.0305196,0.08896964,0.01114736,0.5060238,0.1615865,0.0
394,0.394,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03783379,3.210823e-08,0.08787602,0.042416,0.05429297,0.1094034,0.07522192,0.04859003,0.04413651,0.05090906,0.02711973,0.03047195,0.08748516,0.011214,0.4815371,0.1575095,0.0
395,0.395,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03784896,3.12725e-08,0.08781084,0.04236048,0.05421364,0.1077204,0.07522727,0.04866093,0.04335987,0.05089112,0.02720742,0.03041756,0.0860773,0.0113873,0.4583069,0.1535671,0.0
396,0.396,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03785968,3.044386e-08,0.0878248,0.0423094,0.05413024,0.1061682,0.0752308,0.04879798,0.04261808,0.0508719,0.02727043,0.03038345,0.08461533,0.01144566,0.4361523,0.1498417,0.0
397,0.397,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03782824,2.98086e-08,0.08768333,0.04227645,0.05400851,0.1043959,0.07523667,0.04902437,0.0419182,0.05085904,0.02732712,0.03034579,0.08322974,0.01162146,0.4151614,0.1462548,0.0
398,0.398,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03775173,2.912792e-08,0.08762772,0.04225785,0.05391116,0.1027391,0.07524185,0.04933829,0.04124552,0.05084911,0.02737893,0.03028522,0.08186485,0.01182452,0.3952386,0.142936,0.0
399,0.399,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03768473,2.834397e-08,0.08751452,0.04221781,0.05383858,0.1014026,0.07524473,0.04944779,0.04061276,0.05083378,0.0274242,0.03023135,0.080607,0.01224929,0.3762953,0.1398071,0.0
400,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03765172,2.756444e-08,0.08735839,0.04220386,0.05375963,0.1001321,0.07524792,0.049465,0.04001594,0.05081392,0.02745506,0.03020888,0.07938338,0.01271316,0.3583164,0.1368479,0.0
401,0.401,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03756807,2.737914e-08,0.08718719,0.04215362,0.05372687,0.09889735,0.07526422,0.04987059,0.03948273,0.0507948,0.02742043,0.03024808,0.07815118,0.01326334,0.34127,0.1341509,0.0
402,0.402,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0375919,2.734792e-08,0.08708526,0.04210979,0.05368144,0.09810173,0.07528464,0.04996604,0.03896728,0.05077818,0.02740019,0.03025144,0.07700509,0.01373323,0.3250973,0.1316985,0.0
403,0.403,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03766184,2.708953e-08,0.08693307,0.04209195,0.05360533,0.09729164,0.07531764,0.04995627,0.03848523,0.05075902,0.02737484,0.03026062,0.07598948,0.013986,0.3098218,0.1294212,0.0
404,0.404,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03769441,2.678429e-08,0.0867666,0.04205585,0.05356356,0.09656142,0.07534499,0.04990816,0.0380187,0.05074046,0.02736964,0.03027128,0.07498617,0.01419506,0.2953528,0.1271683,0.0
405,0.405,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03774648,2.684404e-08,0.08656099,0.04202748,0.05351292,0.09593508,0.07536466,0.04974465,0.03760682,0.05072448,0.02734719,0.03014455,0.07406528,0.01421103,0.2816251,0.1251094,0.0
