frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26,AU45_r
303,0.303,1.0,1,-0.001,0.153,0.046,0.114,0.007,0.26399609831820997,0.243176217476692,0.06362541039154422,0.051887722344462005,0.10469205971052334,0.03795042138972904,0.002212604238608485,0.4216825646077539,0.42339245117528335,0.5967059990320425,0.1466078203080529,0.40170660366404154,0.047746415815301535,0.39888446023044094,0.02257714564323844,0.02352989869334886,0.0
304,0.304,1.0,1,-0.006,0.147,0.046,0.12,0.005,0.3128038258730243,0.2806118299911176,0.058060377759937366,0.046719277935014285,0.0914722690315048,0.038840516328375256,0.0016978918707223002,0.3536496777890748,0.4402692897038602,0.6229524042348766,0.144645819627477,0.46557955478378027,0.03197538362498043,0.4954339404784286,0.013013389265371902,0.016855173144678392,0.0
305,0.305,1.0,1,-0.015,0.148,0.044,0.124,0.005,0.3321274139175055,0.2754889091522515,0.06931050585216417,0.016435782011825065,0.08010097713481418,0.02492123326835366,0.0025169176773394545,0.4077205752862444,0.4544169732695152,0.6146352282789186,0.08390067069898575,0.39182776642066647,0.0322595827346604,0.4752126070778198,0.017614782702947626,0.017895490612434124,0.0
306,0.306,1.0,1,0.032,0.164,0.047,0.101,-0.006,0.4063771670047601,0.24573490991171218,0.08802098488228496,0.005013736465575198,0.07238776482223824,0.014044047826396398,0.0025070288132269278,0.31373466701563685,0.42027846675889646,0.6586050509803066,0.05206436317273334,0.2993672913575276,0.02680603645409919,0.3980648921041097,0.016251411631377582,0.021534794193223263,0.0
307,0.307,1.0,1,0.02,0.264,0.042,0.064,-0.022,0.38904718708981223,0.2965330525710896,0.04828371515266876,0.004925253972917339,0.01418501692843927,0.008312951651172585,0.0003128549105790012,0.07634514928039839,0.35268766513911426,0.6874432427950687,0.05578344383350018,0.25895130163023333,0.052312656095536196,0.290005654585106,0.005453734303371261,0.007683014130126883,0.0
308,0.308,1.0,1,0.049,0.262,0.027,0.034,-0.067,0.38704067205036075,0.20312603181015051,0.03000642345154199,0.0010101657077816167,0.00279308432082973,0.003790624791760434,1.9205961921476212e-05,0.013294217811507478,0.12360210376369456,0.5780191862837264,0.010651088911188513,0.10302223971890669,0.012037334602991823,0.24885450574372653,0.0012232801511954177,0.0028049826883604035,0.0
309,0.309,1.0,1,0.067,0.197,0.041,0.035,-0.088,0.4166747015960045,0.19257918925547762,0.04853416426223207,0.0006821044449263205,0.0012361231546445491,0.004643561745821529,7.128051721515962e-06,0.0034415563785419644,0.03633854743746643,0.37282598124075494,0.005380127822237836,0.04856148735142847,0.00520267715711927,0.1812053756778186,0.0007929098744523285,0.0018216256351911355,0.0
310,0.31,1.0,1,0.005,0.181,0.051,0.032,-0.102,0.3881713454686177,0.20995250552043931,0.04481712961282227,0.0008181182488835932,0.0015721090598814326,0.007112703087529587,4.790134925043786e-06,0.004248247834397971,0.03190605044261202,0.3374754404089184,0.005519912833886643,0.042241834197680926,0.008581055860424625,0.16238848796767394,0.0011791522380857034,0.002153750280922667,0.0
311,0.311,1.0,1,0.003,0.187,0.063,0.024,-0.109,0.3269774321259894,0.18394628294975102,0.042871619774225316,0.001355481156598204,0.0019694292220316105,0.008107315835476518,6.565256404769888e-06,0.004978768213240818,0.033652209862406614,0.3621763676069311,0.007512264551078185,0.06613518482683899,0.009519988508892331,0.21506969958608943,0.001031849107039852,0.0022019040633616703,0.0
312,0.312,1.0,1,0.018,0.187,0.065,0.021,-0.117,0.3550644335977614,0.22530055122982492,0.045836572114122856,0.0024600333434146985,0.0012826961065941628,0.012609575154555389,2.997387371404139e-06,0.0029168387556072995,0.012309577405964181,0.14636923239231592,0.004797993189680808,0.03738477962757157,0.00826805067679512,0.11327542716666565,0.0010519007755047305,0.0017662924867883835,0.0
313,0.313,1.0,1,0.043,0.147,0.055,0.014,-0.118,0.33105254069876533,0.193912306955316,0.05557522745896172,0.0021243833156451156,0.001216483086110186,0.017989825453285903,3.856055264212968e-06,0.002645356107253674,0.008395122056430962,0.1261260188803058,0.006168007184438445,0.05043059662964064,0.00863528015483759,0.13616533980635553,0.0008148381013360033,0.001546389489037419,0.0
314,0.314,1.0,1,0.045,0.152,0.056,0.007,-0.119,0.26920623876588023,0.1859285389053258,0.0478081929572969,0.002868196572475391,0.0007646699254449127,0.014412497899401463,2.394930299467585e-06,0.0017734979808841133,0.005453576489791369,0.09058860657788764,0.00907519689537494,0.0654907603122933,0.008309698304928163,0.13955748435542875,0.0009852162817162533,0.0019759585178140307,0.0
315,0.315,1.0,1,0.036,0.146,0.054,0.001,-0.118,0.33577397760270844,0.18388557715160175,0.06341546293449886,0.002397424472872371,0.001560324847519166,0.020464341399865676,5.169098504051484e-06,0.0034318245360072767,0.009502755808884263,0.11651677402100122,0.005999917491437397,0.08491687721394367,0.009442966725361436,0.12211363742280379,0.0008174157885441628,0.001962096733036448,0.0
316,0.316,1.0,1,0.035,0.135,0.052,-0.004,-0.12,0.3642724775749026,0.19542124532205124,0.0609508736632992,0.002685720088850508,0.0009942981092007834,0.017894366603836805,2.8111574691515576e-06,0.0022052947059538505,0.005217717860773519,0.08777095400689167,0.012035483857366736,0.08175897778402243,0.007429110940935143,0.1443069836034391,0.000738756609943445,0.0015133871502852141,0.0
317,0.317,1.0,1,0.036,0.142,0.049,-0.013,-0.12,0.403336549593392,0.21815792211297094,0.06556749057156311,0.003919977099432025,0.0008220886206869412,0.015620755579827492,2.418864731275508e-06,0.0019520536807963848,0.004516084280380033,0.0725433319610777,0.010512650498475122,0.07623361704833123,0.007403183166546063,0.12441907888052317,0.0006766903204331495,0.0014491142810576342,0.0
318,0.318,1.0,1,0.023,0.147,0.049,-0.02,-0.118,0.35903436194006294,0.22628656791247184,0.04588853358371121,0.003534293150247909,0.0005636861190662679,0.010706602131310377,1.6490013863121341e-06,0.0016509454315949833,0.004332696076607217,0.08116278340310754,0.010272368267366213,0.07910311981970146,0.007154466687095437,0.1306660245825044,0.0006723920971939899,0.0015182653333825102,0.0
319,0.319,1.0,1,0.046,0.14,0.053,-0.024,-0.117,0.39980978853311655,0.22043698720693217,0.08265257178292788,0.0061463729531826975,0.0011090858741636214,0.01616732179002914,4.0924774047933336e-06,0.002907825421230273,0.005739833695530257,0.08339061490179425,0.008667843657019675,0.10362090843366237,0.009699746626532918,0.11436892569169052,0.0009078212096290054,0.00190253816838682,0.0
320,0.32,1.0,1,0.049,0.144,0.051,-0.025,-0.118,0.33132405894811073,0.1950121255604841,0.0638349557074706,0.004618332525436155,0.0007102637135592497,0.010917763433382851,2.759070209969407e-06,0.002052529088140678,0.004810374013948559,0.09044841279379044,0.008307224073548529,0.11822874413164118,0.00632481933692533,0.14190607556315774,0.0006436984479858576,0.001757655368882957,0.0
321,0.321,1.0,1,0.051,0.137,0.053,-0.024,-0.117,0.2835259646110171,0.1714528721297019,0.06183561106121477,0.0030696787017563316,0.0008022170681786857,0.013676993244990557,5.2486438179484305e-06,0.0021539083822311638,0.004778059749085102,0.09028615996291355,0.009785968017875405,0.16011207438264285,0.008408559530632418,0.17105673431183863,0.0006292296236128251,0.0019449530592860532,0.0
322,0.322,1.0,1,0.052,0.132,0.052,-0.025,-0.117,0.2835496072461178,0.2035054207348545,0.03151193777920191,0.002915189919497079,0.0003267346101577521,0.006069946868851127,7.673452970310182e-07,0.0010968350798585631,0.003431158075839461,0.07183945771461113,0.01090347686369826,0.10188419161634794,0.0049147209535773855,0.12337128586748408,0.0006109875609098247,0.0015298724187143386,0.0
323,0.323,1.0,1,0.05,0.127,0.052,-0.023,-0.116,0.3345644308660821,0.20316417804635054,0.05411584132683568,0.0026233812187013376,0.0005766543675338258,0.010072582587891937,2.6895177263917324e-06,0.0018085630822795259,0.004922252236235402,0.0841609172666593,0.010038553393820702,0.1412265360221167,0.007538407162955448,0.16010626077943285,0.0004289193160745915,0.0013539378269035742,0.0
324,0.324,1.0,1,0.074,0.12,0.05,-0.023,-0.118,0.3791646100323251,0.22078666488674703,0.049466539260096004,0.0032329931021697557,0.0009449006340111647,0.008316133821474165,4.843198927925206e-06,0.005839392583709186,0.008007483692619454,0.10788077085773702,0.012884672540757069,0.18332601192752657,0.01012302088433374,0.13635738176528614,0.0005500572415688257,0.00159517863617417,0.0
325,0.325,1.0,1,0.056,0.117,0.046,-0.027,-0.118,0.33871511605824056,0.20071358244928225,0.08276813159005936,0.004845981124043564,0.0007601176237142446,0.012793475877879547,4.162578663927032e-06,0.0013105055260484032,0.004441051518042788,0.08991198075229535,0.00994500607509995,0.11172903486125829,0.010518056912963692,0.1855719602676698,0.000790204783463679,0.0017741988493024726,0.0
326,0.326,1.0,1,0.047,0.115,0.045,-0.027,-0.116,0.3202650170971709,0.19581541012534537,0.05929178211689373,0.009424826508146198,0.0007179517378256753,0.013401338210866077,1.9842027908500058e-06,0.002226079880918647,0.004996758200755619,0.08762245505872879,0.01173866665021581,0.10241776470779596,0.007370064301503415,0.10716670398677604,0.0005014356306236472,0.0012910321785592983,0.0
327,0.327,1.0,1,0.065,0.118,0.047,-0.026,-0.115,0.4058363092033248,0.21840658265428872,0.09370779468201902,0.007072303285404052,0.0006717874042619432,0.012624816270593458,3.550542901450951e-06,0.0014108593875709887,0.004362543236020788,0.09110576897449546,0.010304704055060917,0.11321868496124236,0.007357347891767043,0.16281622906052134,0.0005645704172463012,0.0015601478209774718,0.0
328,0.328,1.0,1,0.062,0.119,0.045,-0.03,-0.114,0.400417631705952,0.22457005517916012,0.06627576074922964,0.005867114449272337,0.0007000665799730503,0.012695272814317893,2.0198024529868155e-06,0.002112080769945506,0.004076382194360653,0.0736852732002321,0.011574670555269598,0.10606038933716004,0.006069678598933236,0.10764897784475358,0.0005080399781256292,0.0013210035870980187,0.0
329,0.329,1.0,1,0.062,0.121,0.046,-0.03,-0.113,0.45487340248393565,0.26137232526514115,0.0624418283191212,0.006669706085393679,0.0003974541185912018,0.007770257085810862,7.067188445019072e-07,0.001146450666041645,0.0035685471233010474,0.07594314981553252,0.014541569333345987,0.09579947683913556,0.0056173742022673,0.12194800811580958,0.0005235810166510778,0.0011704872273502853,0.0
330,0.33,1.0,1,0.088,0.113,0.049,-0.027,-0.115,0.39196190702710754,0.2260599831971849,0.06490503599858041,0.008156567915322235,0.0003618915253886549,0.006645591820491018,9.80917567239579e-07,0.00097633726264072,0.0038026281916561768,0.08370359729605627,0.007733844610717584,0.08361650175579004,0.005856736214133313,0.1671882715200347,0.0005751626285378734,0.0013049089051813967,0.0
331,0.331,1.0,1,0.09,0.115,0.048,-0.026,-0.115,0.35050349632621774,0.2140899353950948,0.0695932601143527,0.005655292406315724,0.0012765495127824813,0.01822871217648979,3.506713819792169e-06,0.0029186802294257855,0.007967473085751447,0.0921568755603939,0.006928756583572064,0.07464639032233093,0.010532558985889468,0.12201294867135075,0.0013489929089203422,0.0023065045065954392,0.0
332,0.332,1.0,1,0.086,0.109,0.046,-0.026,-0.115,0.3251175171659941,0.18297777545692925,0.08878962086751165,0.006445513591449711,0.0013276004756428406,0.01887039612621872,5.047053763652055e-06,0.002964294067000605,0.00845633881918886,0.12280703797299904,0.005835531227725135,0.07599106957103136,0.02482192144103433,0.15057754783305777,0.0018649461323035198,0.002974925878788193,0.0
333,0.333,1.0,1,0.05,0.11,0.045,-0.024,-0.113,0.4051949957277513,0.20218181421153578,0.10470146379613247,0.004926833574310485,0.0009491009444025658,0.013262393639068736,2.7210946793787164e-06,0.002726269872246364,0.006144864066414069,0.12095853863681275,0.0030246971005799816,0.05052117397035777,0.03737615700378794,0.17541592331351874,0.003971338701995726,0.004458883416757571,0.0
334,0.334,1.0,1,0.052,0.103,0.036,-0.024,-0.112,0.4121342858632084,0.23021944371546324,0.13340711222877147,0.0076546723176866,0.0015044444279571183,0.015590669035068866,1.3068715941574157e-05,0.008112813939234204,0.010544863926056991,0.15693188460179014,0.01041771661842983,0.12158233743389692,0.15058639533736248,0.2003362422421249,0.016734647231739862,0.015752433398335777,0.0
335,0.335,1.0,1,0.053,0.112,0.031,-0.028,-0.113,0.4062192091520255,0.260581887903293,0.15760144213470834,0.006448168446403338,0.0020635605049844543,0.01595445026748587,5.4191167784541066e-05,0.007860447740076203,0.01021356810506721,0.15148881340005446,0.011370909287196038,0.1467602806459851,0.049878176928992005,0.18479982061412273,0.02194318486596886,0.022766192840356345,0.0
336,0.336,1.0,1,0.065,0.108,0.042,-0.036,-0.108,0.4351852471724088,0.3053747940439153,0.1749406828662557,0.004391946918062651,0.0021625483639208768,0.01737878282778095,0.00012278208683074866,0.012872923168014912,0.006292538291208682,0.07648567663398956,0.007766334482757059,0.127448507508203,0.07541175475865393,0.16150222998991473,0.07592949381643106,0.05114770993903627,0.0
337,0.337,1.0,1,0.062,0.106,0.047,-0.04,-0.108,0.3973089920359036,0.33081706162397945,0.11842127757901583,0.010795198975134644,0.0011117559911846947,0.009808266795585515,4.654149127650735e-05,0.011856622296170535,0.006044955754355994,0.0691108321725198,0.009825150729874907,0.14922002595265008,0.06644408953575309,0.17506157304119535,0.14656245971228857,0.10290359106180767,0.0
338,0.338,1.0,1,0.08,0.105,0.055,-0.041,-0.105,0.5322547619830746,0.3908818391717265,0.16600860497558897,0.01661501792933637,0.0022529971749741537,0.015110281538502133,0.00010498180934199118,0.015569804370954394,0.004644429610746162,0.04353674133691332,0.011167314347748813,0.1353812627649751,0.029093800188959882,0.17619475587741118,0.22424482992080372,0.1656124228795766,0.0
339,0.339,1.0,1,0.063,0.11,0.066,-0.04,-0.107,0.5323540113838561,0.3789415782241989,0.10730646764514,0.02926461584501666,0.0013166695764302708,0.008000709945416004,4.6373884997175605e-05,0.01117831039146569,0.007516047515669593,0.049511976610406315,0.009438377105759855,0.11971777311207711,0.022062262272531344,0.24144562435234587,0.22268228334093024,0.3493425652777075,0.0
340,0.34,1.0,1,0.088,0.12,0.07,-0.036,-0.106,0.4819913789525951,0.35024635578182545,0.08084567320152547,0.024502368969188514,0.0009668220811218191,0.006928152227808691,2.9073729641260454e-05,0.008796016130327858,0.007047197042301562,0.05589633660374868,0.01147452827159704,0.17326452021471545,0.031568910132605474,0.3279516185023448,0.23496020677958493,0.3809466749595595,0.0
341,0.341,1.0,1,0.07,0.12,0.074,-0.035,-0.106,0.5380506028048573,0.41537010380098344,0.07013064100167904,0.04834877907554508,0.0006720804649502902,0.006279538157354104,1.2674720543822739e-05,0.005550897323562706,0.006667829600068879,0.05368166345391162,0.009332311978631897,0.12999193173916573,0.03140018637347369,0.3390599165534639,0.322944400192245,0.5068779189226642,0.0
342,0.342,1.0,1,0.069,0.119,0.074,-0.033,-0.104,0.5672751390734585,0.4451846246663003,0.09604026129023874,0.06075462954210853,0.000951848165480882,0.01039508023656519,1.418703845295447e-05,0.00734526566045288,0.007792883127031007,0.04462372748500183,0.008891288882867745,0.09277423005529903,0.038650009104881554,0.32332067437649853,0.46748401233141973,0.6073429012443542,0.0
343,0.343,1.0,1,0.069,0.136,0.07,-0.026,-0.105,0.4994186637987021,0.4094837251037247,0.08347495551364877,0.05306509073788767,0.0013086143683033035,0.010520465409040895,2.0304872317999434e-05,0.009183990132472283,0.011761574397780408,0.06650004308440813,0.009138831141171167,0.11932799343045158,0.03683744127553166,0.34731357437365284,0.2607129798263246,0.4005121942029349,0.0
344,0.344,1.0,1,0.07,0.132,0.065,-0.023,-0.102,0.5817043589590716,0.4341671915035244,0.12324951994447925,0.03860348783513957,0.0016045833186022769,0.013788502233848072,2.8386896660336843e-05,0.008121600908797445,0.01247129632768894,0.06360111367911621,0.004543559913589849,0.08863561902359221,0.04391579772228944,0.30269008171915635,0.34877828405578476,0.488727726670952,0.0
345,0.345,1.0,1,0.064,0.128,0.068,-0.021,-0.1,0.5236889303585617,0.43044473427642355,0.08378264162315945,0.06073737084048382,0.0007961507311776729,0.009958452652913608,5.486049494833655e-06,0.0036865948372581305,0.018233423748011,0.11059357741812503,0.00719445795951647,0.11308293242893816,0.08639294895828131,0.36632147685428634,0.22698036154582513,0.41182236290965274,0.0
346,0.346,1.0,1,0.058,0.12,0.06,-0.016,-0.101,0.5253775147755395,0.43113186808553383,0.08110677419397336,0.05961995777687771,0.0009218386897594883,0.010706622483025348,5.260245533561601e-06,0.0051057994823540025,0.022079715977700257,0.13556698437668455,0.008265818252469638,0.11597252372714154,0.12709107983490384,0.40849851907627643,0.27142986891499077,0.4493586412054658,0.0
347,0.347,1.0,1,0.055,0.124,0.061,-0.02,-0.096,0.6249662519239059,0.5051498371456794,0.10371854617165602,0.04714371260873183,0.001397930536810133,0.011192211756042313,2.0906851679930745e-05,0.00534475379805229,0.023569133264188122,0.11964167210056219,0.004919762929847576,0.08330530367672792,0.05538475748414722,0.32278187920394935,0.3420596174583665,0.6154613221420694,0.0
348,0.348,1.0,1,0.055,0.117,0.053,-0.022,-0.097,0.7292149659721038,0.5831631264228618,0.1559381776755894,0.07080019509346816,0.0019115360174387804,0.014828992605874065,2.63439855499091e-05,0.005925162583940915,0.028839827056614652,0.1345730547378965,0.003825961903984886,0.06506454880735213,0.06697394449497009,0.33662670029834346,0.4291919332188115,0.6796382316840145,0.0
349,0.349,1.0,1,0.073,0.126,0.056,-0.021,-0.095,0.6720039749286594,0.5366119585564272,0.1386309509814195,0.07203733977700898,0.0015868923834557683,0.013170492633892123,2.6916326957984502e-05,0.00561697557160941,0.026563828098944392,0.15164145730823939,0.006807651725846082,0.09839027522149038,0.0980472690584084,0.36300550806147047,0.3279018311466478,0.6114657221966899,0.0
350,0.35,1.0,1,0.071,0.127,0.055,-0.022,-0.095,0.7385052047537627,0.5910196887218667,0.17658622810249958,0.06485179616101767,0.00187657262549459,0.014616154718970051,2.4098339551087028e-05,0.0052456455358234465,0.029024771893540777,0.13289190370480325,0.003971738282353482,0.061519740827484744,0.08476115237233332,0.32973241467549275,0.4812372858378737,0.7306941573518954,0.0
351,0.351,1.0,1,0.067,0.123,0.051,-0.018,-0.094,0.6937956121171475,0.5207461985410792,0.14455173973890656,0.047985991836471086,0.0018803697273796153,0.01576081093804403,2.2981467042074464e-05,0.005106187121510215,0.028696364060264545,0.1398046279951714,0.006765533764388961,0.10851706937263177,0.10078013607973005,0.3484394823844618,0.3569684495804219,0.6150068941637994,0.0
352,0.352,1.0,1,0.055,0.119,0.048,-0.019,-0.094,0.5732966690767299,0.48287354421690937,0.08947938179467212,0.06236050236130767,0.0009666471138042843,0.010231584482818154,1.0461017140500613e-05,0.0036231941037391333,0.02617689838269121,0.16938258786836494,0.009953501398286425,0.11827701308708376,0.1495793973575364,0.4133318529452375,0.3146307397010772,0.5685130270640837,0.0
353,0.353,1.0,1,0.063,0.118,0.048,-0.021,-0.094,0.609879269849376,0.4938632824452583,0.14690349803963199,0.062145300154336815,0.002308228293051066,0.024379268426025832,4.3889651237397647e-05,0.006374053817276053,0.03312396798527238,0.16454578097479178,0.008946696490641394,0.10299591360945352,0.1629697818668862,0.38925853904068125,0.4216682983480651,0.6518797005350078,0.0
354,0.354,1.0,1,0.061,0.122,0.048,-0.02,-0.095,0.7368332597395669,0.5984327837931599,0.1883230403983183,0.08628472750718315,0.0031170001293589445,0.028355949905676543,5.1326152812867526e-05,0.005571301918354475,0.0381197685491474,0.19165085761615464,0.007991278026226041,0.09172876473184012,0.15075881388071827,0.38954786659197504,0.4457407987931131,0.6979378668064927,0.0
355,0.355,1.0,1,0.064,0.121,0.049,-0.021,-0.095,0.7181475021539806,0.6107909239689429,0.13744750682351298,0.08634529733078755,0.0015961266831940163,0.01436871470308063,2.3580195378340166e-05,0.004108563812234629,0.03590173524421978,0.19588632937310183,0.005603662159489859,0.07975489188622413,0.12473631813240371,0.4018444565355164,0.4521909347782024,0.7251902134154378,0.0
356,0.356,1.0,1,0.06,0.112,0.044,-0.026,-0.095,0.7410308285472078,0.6191493824499659,0.14332705513937213,0.06665580176287926,0.0017473598683567168,0.01587595872387142,3.50349375476878e-05,0.004617098620428424,0.0371794443021487,0.19262200197054719,0.005177685308810847,0.07416128978128438,0.1223641247034829,0.40025676317536707,0.44254418843297333,0.7131366307560674,0.0
357,0.357,1.0,1,0.065,0.114,0.041,-0.023,-0.095,0.702931240478388,0.5968499830878162,0.15779612247689595,0.10466711869716547,0.0025039541254021982,0.02200227271303397,2.6465484638888918e-05,0.006165096950537709,0.028131801366667913,0.11699092752535535,0.004197083519440851,0.04936265603970941,0.14945607909883113,0.3431638679983958,0.7051874794172893,0.8362513266079591,0.0
358,0.358,1.0,1,0.055,0.116,0.041,-0.024,-0.095,0.7110717340861972,0.5907976685924714,0.14282352860827985,0.07444811980594009,0.0023384036635115003,0.02140273167539901,3.750807154109441e-05,0.005389186411924113,0.02997608696101918,0.12234663073784281,0.005279346436096001,0.06473094613722877,0.11589443994737761,0.36794243605465254,0.5874760251098081,0.8007997682309121,0.0
359,0.359,1.0,1,0.058,0.118,0.037,-0.023,-0.094,0.7262267086787603,0.5926097389670614,0.12959842451088127,0.055614081583863946,0.0018778316442518443,0.017332022375106743,3.412977821348267e-05,0.004738802255951579,0.03425183459377515,0.1641112050312824,0.005063652713084512,0.0728682225758064,0.11612630682814834,0.3835052160175799,0.44858938709036655,0.7311305298448477,0.0
360,0.36,1.0,1,0.067,0.135,0.036,-0.018,-0.097,0.7142407440399294,0.5933092849808594,0.1251736224775703,0.05572591519517445,0.001658038243269793,0.01695906241072765,2.3353824178038173e-05,0.0038638979735704272,0.03547213109641313,0.1879288497132804,0.005883997214167784,0.08420597160559384,0.10777971248548383,0.40297293090883385,0.3795592826119592,0.6793546120615096,0.0
361,0.361,1.0,1,0.065,0.136,0.037,-0.017,-0.1,0.718928043772091,0.6366538701430181,0.120512953464455,0.0754591176405943,0.0018307300085408577,0.01623701096550014,2.8707340510756986e-05,0.005184207294514423,0.03435915554366232,0.1870186400873696,0.0051174246323859455,0.07182401188270755,0.1136777700771479,0.42132741134209883,0.5596190919833607,0.7874501176050738,0.0
362,0.362,1.0,1,0.062,0.128,0.037,-0.014,-0.103,0.7678196890710244,0.6801915784606195,0.13335921757464675,0.09334864736866072,0.001259640678229526,0.01223209782033712,2.6802290828544405e-05,0.004018652411764752,0.03239087287484995,0.1753908717584673,0.004495933202215649,0.05350532189335606,0.09709743251141392,0.3936549283097333,0.6089388879852867,0.8306728803983673,0.0
363,0.363,1.0,1,0.059,0.126,0.04,-0.013,-0.105,0.7803309612787761,0.7011976854990214,0.10125338774388004,0.07892310866238242,0.000672705350048252,0.008006293298241101,1.0220457005666437e-05,0.002063534503330273,0.0240620121373049,0.16069133621646087,0.003082114025279303,0.054928406966959796,0.0823831225414592,0.4056056215769382,0.6518748729970201,0.8764995505056058,0.0
364,0.364,1.0,1,0.063,0.125,0.039,-0.013,-0.105,0.7160222217339374,0.664502922228947,0.1072142637137854,0.10029667477889057,0.0010047653873949632,0.01057429703591258,1.3191946120291452e-05,0.0030479441213458105,0.02558899485080002,0.14725667057194194,0.0042230236541262135,0.06103861377335162,0.1259675291037415,0.41345502041876403,0.680450649212373,0.862744119981173,0.0
365,0.365,1.0,1,0.063,0.125,0.04,-0.014,-0.107,0.7539322827469386,0.6887101047071298,0.10460000083799509,0.11316804175559733,0.0007044546273362111,0.007157228098975553,9.154265576747538e-06,0.0027423683434980753,0.026760946401228662,0.17087259705875502,0.0032953028773621096,0.04679931788094315,0.10096619321173461,0.42537520268195045,0.7047089277383544,0.8810050468427036,0.0
366,0.366,1.0,1,0.065,0.123,0.038,-0.015,-0.109,0.7351846396291755,0.6668235263002624,0.081556987497371,0.09212986092744736,0.0006259675219887285,0.006954573562398248,6.511594648689398e-06,0.0019393291672663553,0.02571389578199666,0.14595894450796748,0.003318383291717765,0.04896485672308458,0.08259885082013826,0.400134524059932,0.6519983391537,0.8693572962357485,0.0
367,0.367,1.0,1,0.067,0.125,0.034,-0.015,-0.11,0.7514200895672845,0.6652154916974146,0.08978040193017581,0.06834359380430105,0.0008796423461725268,0.009721010553119507,1.05920901148296e-05,0.002513357396051899,0.02642856778494956,0.16194025050287258,0.004584543236635039,0.06131608117040596,0.11948022438119758,0.42472766636379855,0.6065687527627875,0.8355493060151069,0.0
368,0.368,1.0,1,0.064,0.124,0.027,-0.012,-0.11,0.7368856177313142,0.6426405921786187,0.10525935860216216,0.06574852783273305,0.001134815782866688,0.011252049190120112,1.9356221728236824e-05,0.004212631721951132,0.031254509478119585,0.18458526121275914,0.0050917388064449015,0.0710336061323273,0.12071698630286506,0.40363320004512065,0.5041611017232943,0.7611695389843773,0.0
369,0.369,1.0,1,0.063,0.118,0.016,-0.012,-0.111,0.7431644826096558,0.6437022139567748,0.12767735864592927,0.09068109133569839,0.0012039132033852071,0.010681630378051699,1.9898111213813222e-05,0.004568662153027626,0.023465693447685114,0.097154407778088,0.003927347084710614,0.03722478809110289,0.0759494103711129,0.28949801836751204,0.7042644566647368,0.8542501307392861,0.0
370,0.37,1.0,1,0.064,0.104,-0.014,-0.013,-0.109,0.7078459949403383,0.5778119658302084,0.14037252007443504,0.05838498252273191,0.0012061914732130648,0.01345213326961851,1.5939854792151477e-05,0.005360966991879727,0.013336223062551623,0.061736321850256785,0.00598799204097135,0.06514106525334695,0.06207826970794675,0.3072037391705702,0.5739862926054661,0.7483190693297641,0.0
371,0.371,1.0,1,0.068,0.101,-0.022,-0.023,-0.1,0.7051014453420049,0.5447026191963468,0.14864682557727485,0.030052516053041992,0.0008671906066338478,0.009660218786130811,2.2049319670256257e-05,0.004197175298057868,0.012676230107715136,0.07070669374614068,0.006934266188110117,0.06475343369592353,0.06818967299689825,0.26548207766997634,0.572283330546538,0.6941790345844414,0.0
372,0.372,1.0,1,0.07,0.073,-0.034,-0.028,-0.093,0.6785072996503223,0.5300904866113201,0.20312767574289542,0.013663617615545756,0.0008478322047251613,0.007753628095801598,4.475625569933179e-05,0.006821592617832944,0.006274737168347433,0.05898301574430808,0.002777953981536262,0.047635876214338256,0.05324850347634994,0.17374270714376272,0.4578024298220237,0.4620935042864514,0.0
373,0.373,1.0,1,0.084,0.081,-0.04,-0.031,-0.094,0.5485847201867441,0.33701496755921656,0.22155601461301644,0.0037534772625752986,0.00157975358538501,0.017995053620022326,7.406466183977232e-05,0.00484432410218695,0.007127392389616082,0.1032638908787097,0.008992020209106772,0.11488605579031477,0.06866581158028204,0.1525779676414608,0.07818925375287626,0.08247741971614043,0.0
374,0.374,1.0,1,0.051,0.087,-0.037,-0.026,-0.092,0.512388724447936,0.3017889214749626,0.14749913000748707,0.004286632779021751,0.0013234334865397724,0.014700310068507272,1.754837693072321e-05,0.0015906734943757436,0.00411082865225995,0.08551485202555675,0.005646673643018102,0.0783973973661467,0.024202841745868606,0.1340637746343543,0.01158793977174199,0.017857250596320234,0.0
375,0.375,1.0,1,0.088,0.091,-0.029,-0.036,-0.088,0.4725008044957151,0.2806514227691124,0.13611980590098346,0.00389401470171803,0.0018944117916179148,0.017535033883150013,3.616767156257174e-05,0.0022120407368123505,0.0036566760896472525,0.07046375716780227,0.005075057650921501,0.08059546759292208,0.018402836950361236,0.09907998581430977,0.0073364767804342465,0.011955340317446958,0.0
376,0.376,1.0,1,0.059,0.115,-0.022,-0.028,-0.088,0.42297882633598866,0.24333979250022053,0.13390576777537877,0.004082953290579502,0.001922478841366804,0.018938079850978624,3.267955544638416e-05,0.0021343754978544343,0.0036303099563365516,0.0653870343261178,0.005624115316846837,0.0673142421253617,0.014092521952265673,0.10842019700242728,0.005133355494984007,0.006950131493877129,0.0
